Plate,Sample,Gate,X Parameter,Y Parameter,Count,%Total,%Gated
Invasion 1.5-2.5hr,G6,mCherry+/GFP-,YL2-A,BL1-A,18,0.180,12.766
Invasion 1.5-2.5hr,G6,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G6,R1,YL2-A,BL1-A,141,1.410,1.410
Invasion 1.5-2.5hr,G6,R2,BL1-A,YL2-A,5,0.050,83.333
Invasion 1.5-2.5hr,G6,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 1.5-2.5hr,G6,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G6,mCh+,BL1-A,YL2-A,6,0.060,0.060
Invasion 1.5-2.5hr,G6,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G6,R2,YL2-A,,5,0.050,0.050
Invasion 1.5-2.5hr,G6,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G6,R3,BL1-A,,77,0.770,0.770
Invasion 1.5-2.5hr,G6,R3,BL1-A,YL2-A,77,0.770,82.796
Invasion 1.5-2.5hr,G6,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G6,GFP+,BL1-A,YL2-A,93,0.930,0.930
Invasion 1.5-2.5hr,G6,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G6,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 1.5-2.5hr,G6,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G6,R1,FSC-A,FSC-H,141,1.410,1.410
Invasion 1.5-2.5hr,G6,LG1,,,6,0.060,0.060
Invasion 1.5-2.5hr,G7,GFP+,BL1-A,,25,0.250,30.864
Invasion 1.5-2.5hr,G7,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G7,R1,BL1-A,,81,0.810,0.810
Invasion 1.5-2.5hr,G7,mCh+,YL2-A,,9,0.090,11.111
Invasion 1.5-2.5hr,G7,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G7,R1,YL2-A,,81,0.810,0.810
Invasion 1.5-2.5hr,G7,R1,FSC-H,SSC-H,81,0.810,0.810
Invasion 1.5-2.5hr,G7,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G7,mCherry-/GFP+,YL2-A,BL1-A,25,0.250,30.864
Invasion 1.5-2.5hr,G7,mCherry+/GFP+,YL2-A,BL1-A,0,0.000,0.000
Invasion 1.5-2.5hr,G7,mCherry-/GFP-,YL2-A,BL1-A,13,0.130,16.049
Invasion 1.5-2.5hr,G7,mCherry+/GFP-,YL2-A,BL1-A,43,0.430,53.086
Invasion 1.5-2.5hr,G7,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G7,R1,YL2-A,BL1-A,81,0.810,0.810
Invasion 1.5-2.5hr,G7,R2,BL1-A,YL2-A,9,0.090,100.000
Invasion 1.5-2.5hr,G7,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 1.5-2.5hr,G7,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G7,mCh+,BL1-A,YL2-A,9,0.090,0.090
Invasion 1.5-2.5hr,G7,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G7,R2,YL2-A,,9,0.090,0.090
Invasion 1.5-2.5hr,G7,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G7,R3,BL1-A,,17,0.170,0.170
Invasion 1.5-2.5hr,G7,R3,BL1-A,YL2-A,17,0.170,68.000
Invasion 1.5-2.5hr,G7,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G7,GFP+,BL1-A,YL2-A,25,0.250,0.250
Invasion 1.5-2.5hr,G7,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G7,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 1.5-2.5hr,G7,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G7,R1,FSC-A,FSC-H,81,0.810,0.810
Invasion 1.5-2.5hr,G7,LG1,,,9,0.090,0.090
Invasion 1.5-2.5hr,G8,GFP+,BL1-A,,42,0.420,17.004
Invasion 1.5-2.5hr,G8,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G8,R1,BL1-A,,247,2.470,2.470
Invasion 1.5-2.5hr,G8,mCh+,YL2-A,,42,0.420,17.004
Invasion 1.5-2.5hr,G8,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G8,R1,YL2-A,,247,2.470,2.470
Invasion 1.5-2.5hr,G8,R1,FSC-H,SSC-H,247,2.470,2.470
Invasion 1.5-2.5hr,G8,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G8,mCherry-/GFP+,YL2-A,BL1-A,42,0.420,17.004
Invasion 1.5-2.5hr,G8,mCherry+/GFP+,YL2-A,BL1-A,0,0.000,0.000
Invasion 1.5-2.5hr,G8,mCherry-/GFP-,YL2-A,BL1-A,16,0.160,6.478
Invasion 1.5-2.5hr,G8,mCherry+/GFP-,YL2-A,BL1-A,189,1.890,76.518
Invasion 1.5-2.5hr,G8,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G8,R1,YL2-A,BL1-A,247,2.470,2.470
Invasion 1.5-2.5hr,G8,R2,BL1-A,YL2-A,40,0.400,95.238
Invasion 1.5-2.5hr,G8,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 1.5-2.5hr,G8,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G8,mCh+,BL1-A,YL2-A,42,0.420,0.420
Invasion 1.5-2.5hr,G8,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G8,R2,YL2-A,,40,0.400,0.400
Invasion 1.5-2.5hr,G8,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G8,R3,BL1-A,,37,0.370,0.370
Invasion 1.5-2.5hr,G8,R3,BL1-A,YL2-A,37,0.370,88.095
Invasion 1.5-2.5hr,G8,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G8,GFP+,BL1-A,YL2-A,42,0.420,0.420
Invasion 1.5-2.5hr,G8,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G8,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 1.5-2.5hr,G8,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G8,R1,FSC-A,FSC-H,247,2.470,2.470
Invasion 1.5-2.5hr,G8,LG1,,,42,0.420,0.420
Invasion 1.5-2.5hr,G9,GFP+,BL1-A,,83,0.830,53.896
Invasion 1.5-2.5hr,G9,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G9,R1,BL1-A,,154,1.540,1.540
Invasion 1.5-2.5hr,G9,mCh+,YL2-A,,5,0.050,3.247
Invasion 1.5-2.5hr,G9,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G9,R1,YL2-A,,154,1.540,1.540
Invasion 1.5-2.5hr,G9,R1,FSC-H,SSC-H,154,1.540,1.540
Invasion 1.5-2.5hr,G9,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G9,mCherry-/GFP+,YL2-A,BL1-A,85,0.850,55.195
Invasion 1.5-2.5hr,G9,mCherry+/GFP+,YL2-A,BL1-A,0,0.000,0.000
Invasion 1.5-2.5hr,G9,mCherry-/GFP-,YL2-A,BL1-A,32,0.320,20.779
Invasion 1.5-2.5hr,G9,mCherry+/GFP-,YL2-A,BL1-A,37,0.370,24.026
Invasion 1.5-2.5hr,G9,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G9,R1,YL2-A,BL1-A,154,1.540,1.540
Invasion 1.5-2.5hr,G9,R2,BL1-A,YL2-A,5,0.050,100.000
Invasion 1.5-2.5hr,G9,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 1.5-2.5hr,G9,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G9,mCh+,BL1-A,YL2-A,5,0.050,0.050
Invasion 1.5-2.5hr,G9,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G9,R2,YL2-A,,5,0.050,0.050
Invasion 1.5-2.5hr,G9,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G9,R3,BL1-A,,65,0.650,0.650
Invasion 1.5-2.5hr,G9,R3,BL1-A,YL2-A,65,0.650,78.313
Invasion 1.5-2.5hr,G9,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G9,GFP+,BL1-A,YL2-A,83,0.830,0.830
Invasion 1.5-2.5hr,G9,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G9,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 1.5-2.5hr,G9,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G9,R1,FSC-A,FSC-H,154,1.540,1.540
Invasion 1.5-2.5hr,G9,LG1,,,5,0.050,0.050
Invasion 1.5-2.5hr,G10,GFP+,BL1-A,,111,1.110,59.677
Invasion 1.5-2.5hr,G10,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G10,R1,BL1-A,,186,1.860,1.860
Invasion 1.5-2.5hr,G10,mCh+,YL2-A,,10,0.100,5.376
Invasion 1.5-2.5hr,G10,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G10,R1,YL2-A,,186,1.860,1.860
Invasion 1.5-2.5hr,G10,R1,FSC-H,SSC-H,186,1.860,1.860
Invasion 1.5-2.5hr,G10,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G10,mCherry-/GFP+,YL2-A,BL1-A,114,1.140,61.290
Invasion 1.5-2.5hr,G10,mCherry+/GFP+,YL2-A,BL1-A,0,0.000,0.000
Invasion 1.5-2.5hr,G10,mCherry-/GFP-,YL2-A,BL1-A,35,0.350,18.817
Invasion 1.5-2.5hr,G10,mCherry+/GFP-,YL2-A,BL1-A,37,0.370,19.892
Invasion 1.5-2.5hr,G10,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G10,R1,YL2-A,BL1-A,186,1.860,1.860
Invasion 1.5-2.5hr,G10,R2,BL1-A,YL2-A,10,0.100,100.000
Invasion 1.5-2.5hr,G10,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 1.5-2.5hr,G10,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G10,mCh+,BL1-A,YL2-A,10,0.100,0.100
Invasion 1.5-2.5hr,G10,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G10,R2,YL2-A,,10,0.100,0.100
Invasion 1.5-2.5hr,G10,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G10,R3,BL1-A,,95,0.950,0.950
Invasion 1.5-2.5hr,G10,R3,BL1-A,YL2-A,95,0.950,85.586
Invasion 1.5-2.5hr,G10,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G10,GFP+,BL1-A,YL2-A,111,1.110,1.110
Invasion 1.5-2.5hr,G10,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G10,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 1.5-2.5hr,G10,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G10,R1,FSC-A,FSC-H,186,1.860,1.860
Invasion 1.5-2.5hr,G10,LG1,,,10,0.100,0.100
Invasion 1.5-2.5hr,G11,GFP+,BL1-A,,130,1.300,60.465
Invasion 1.5-2.5hr,G11,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G11,R1,BL1-A,,215,2.150,2.150
Invasion 1.5-2.5hr,G11,mCh+,YL2-A,,4,0.040,1.860
Invasion 1.5-2.5hr,G11,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G11,R1,YL2-A,,215,2.150,2.150
Invasion 1.5-2.5hr,G11,R1,FSC-H,SSC-H,215,2.150,2.150
Invasion 1.5-2.5hr,G11,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G11,mCherry-/GFP+,YL2-A,BL1-A,131,1.310,60.930
Invasion 1.5-2.5hr,G11,mCherry+/GFP+,YL2-A,BL1-A,0,0.000,0.000
Invasion 1.5-2.5hr,G11,mCherry-/GFP-,YL2-A,BL1-A,53,0.530,24.651
Invasion 1.5-2.5hr,G11,mCherry+/GFP-,YL2-A,BL1-A,31,0.310,14.419
Invasion 1.5-2.5hr,G11,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G11,R1,YL2-A,BL1-A,215,2.150,2.150
Invasion 1.5-2.5hr,G11,R2,BL1-A,YL2-A,4,0.040,100.000
Invasion 1.5-2.5hr,G11,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 1.5-2.5hr,G11,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G11,mCh+,BL1-A,YL2-A,4,0.040,0.040
Invasion 1.5-2.5hr,G11,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G11,R2,YL2-A,,4,0.040,0.040
Invasion 1.5-2.5hr,G11,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G11,R3,BL1-A,,109,1.090,1.090
Invasion 1.5-2.5hr,G11,R3,BL1-A,YL2-A,109,1.090,83.846
Invasion 1.5-2.5hr,G11,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G11,GFP+,BL1-A,YL2-A,130,1.300,1.300
Invasion 1.5-2.5hr,G11,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G11,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 1.5-2.5hr,G11,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G11,R1,FSC-A,FSC-H,215,2.150,2.150
Invasion 1.5-2.5hr,G11,LG1,,,4,0.040,0.040
Invasion 1.5-2.5hr,G12,GFP+,BL1-A,,49,0.490,23.445
Invasion 1.5-2.5hr,G12,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G12,R1,BL1-A,,209,2.090,2.090
Invasion 1.5-2.5hr,G12,mCh+,YL2-A,,41,0.410,19.617
Invasion 1.5-2.5hr,G12,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G12,R1,YL2-A,,209,2.090,2.090
Invasion 1.5-2.5hr,G12,R1,FSC-H,SSC-H,209,2.090,2.090
Invasion 1.5-2.5hr,G12,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G12,mCherry-/GFP+,YL2-A,BL1-A,50,0.500,23.923
Invasion 1.5-2.5hr,G12,mCherry+/GFP+,YL2-A,BL1-A,1,0.010,0.478
Invasion 1.5-2.5hr,G12,mCherry-/GFP-,YL2-A,BL1-A,23,0.230,11.005
Invasion 1.5-2.5hr,G12,mCherry+/GFP-,YL2-A,BL1-A,135,1.350,64.593
Invasion 1.5-2.5hr,G12,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G12,R1,YL2-A,BL1-A,209,2.090,2.090
Invasion 1.5-2.5hr,G12,R2,BL1-A,YL2-A,40,0.400,97.561
Invasion 1.5-2.5hr,G12,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 1.5-2.5hr,G12,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G12,mCh+,BL1-A,YL2-A,41,0.410,0.410
Invasion 1.5-2.5hr,G12,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G12,R2,YL2-A,,40,0.400,0.400
Invasion 1.5-2.5hr,G12,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,G12,R3,BL1-A,,42,0.420,0.420
Invasion 1.5-2.5hr,G12,R3,BL1-A,YL2-A,42,0.420,85.714
Invasion 1.5-2.5hr,G12,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G12,GFP+,BL1-A,YL2-A,49,0.490,0.490
Invasion 1.5-2.5hr,G12,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,G12,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 1.5-2.5hr,G12,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,G12,R1,FSC-A,FSC-H,209,2.090,2.090
Invasion 1.5-2.5hr,G12,LG1,,,41,0.410,0.410
Invasion 1.5-2.5hr,H2,GFP+,BL1-A,,58,0.580,35.802
Invasion 1.5-2.5hr,H2,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,H2,R1,BL1-A,,162,1.620,1.620
Invasion 1.5-2.5hr,H2,mCh+,YL2-A,,20,0.200,12.346
Invasion 1.5-2.5hr,H2,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,H2,R1,YL2-A,,162,1.620,1.620
Invasion 1.5-2.5hr,H2,R1,FSC-H,SSC-H,162,1.620,1.620
Invasion 1.5-2.5hr,H2,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,H2,mCherry-/GFP+,YL2-A,BL1-A,61,0.610,37.654
Invasion 1.5-2.5hr,H2,mCherry+/GFP+,YL2-A,BL1-A,1,0.010,0.617
Invasion 1.5-2.5hr,H2,mCherry-/GFP-,YL2-A,BL1-A,57,0.570,35.185
Invasion 1.5-2.5hr,H2,mCherry+/GFP-,YL2-A,BL1-A,43,0.430,26.543
Invasion 1.5-2.5hr,H2,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,H2,R1,YL2-A,BL1-A,162,1.620,1.620
Invasion 1.5-2.5hr,H2,R2,BL1-A,YL2-A,19,0.190,95.000
Invasion 1.5-2.5hr,H2,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 1.5-2.5hr,H2,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,H2,mCh+,BL1-A,YL2-A,20,0.200,0.200
Invasion 1.5-2.5hr,H2,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,H2,R2,YL2-A,,19,0.190,0.190
Invasion 1.5-2.5hr,H2,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,H2,R3,BL1-A,,51,0.510,0.510
Invasion 1.5-2.5hr,H2,R3,BL1-A,YL2-A,51,0.510,87.931
Invasion 1.5-2.5hr,H2,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,H2,GFP+,BL1-A,YL2-A,58,0.580,0.580
Invasion 1.5-2.5hr,H2,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,H2,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 1.5-2.5hr,H2,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,H2,R1,FSC-A,FSC-H,162,1.620,1.620
Invasion 1.5-2.5hr,H2,LG1,,,20,0.200,0.200
Invasion 1.5-2.5hr,H3,GFP+,BL1-A,,17,0.170,26.154
Invasion 1.5-2.5hr,H3,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,H3,R1,BL1-A,,65,0.650,0.650
Invasion 1.5-2.5hr,H3,mCh+,YL2-A,,7,0.070,10.769
Invasion 1.5-2.5hr,H3,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,H3,R1,YL2-A,,65,0.650,0.650
Invasion 1.5-2.5hr,H3,R1,FSC-H,SSC-H,65,0.650,0.650
Invasion 1.5-2.5hr,H3,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,H3,mCherry-/GFP+,YL2-A,BL1-A,17,0.170,26.154
Invasion 1.5-2.5hr,H3,mCherry+/GFP+,YL2-A,BL1-A,1,0.010,1.538
Invasion 1.5-2.5hr,H3,mCherry-/GFP-,YL2-A,BL1-A,27,0.270,41.538
Invasion 1.5-2.5hr,H3,mCherry+/GFP-,YL2-A,BL1-A,20,0.200,30.769
Invasion 1.5-2.5hr,H3,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,H3,R1,YL2-A,BL1-A,65,0.650,0.650
Invasion 1.5-2.5hr,H3,R2,BL1-A,YL2-A,6,0.060,85.714
Invasion 1.5-2.5hr,H3,R4,BL1-A,YL2-A,1,0.010,14.286
Invasion 1.5-2.5hr,H3,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,H3,mCh+,BL1-A,YL2-A,7,0.070,0.070
Invasion 1.5-2.5hr,H3,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,H3,R2,YL2-A,,6,0.060,0.060
Invasion 1.5-2.5hr,H3,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,H3,R3,BL1-A,,14,0.140,0.140
Invasion 1.5-2.5hr,H3,R3,BL1-A,YL2-A,14,0.140,82.353
Invasion 1.5-2.5hr,H3,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,H3,GFP+,BL1-A,YL2-A,17,0.170,0.170
Invasion 1.5-2.5hr,H3,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,H3,R4,FSC-A,SSC-A,1,0.010,0.010
Invasion 1.5-2.5hr,H3,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,H3,R1,FSC-A,FSC-H,65,0.650,0.650
Invasion 1.5-2.5hr,H3,LG1,,,7,0.070,0.070
Invasion 1.5-2.5hr,H4,GFP+,BL1-A,,9,0.090,12.676
Invasion 1.5-2.5hr,H4,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,H4,R1,BL1-A,,71,0.710,0.710
Invasion 1.5-2.5hr,H4,mCh+,YL2-A,,19,0.190,26.761
Invasion 1.5-2.5hr,H4,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,H4,R1,YL2-A,,71,0.710,0.710
Invasion 1.5-2.5hr,H4,R1,FSC-H,SSC-H,71,0.710,0.710
Invasion 1.5-2.5hr,H4,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,H4,mCherry-/GFP+,YL2-A,BL1-A,9,0.090,12.676
Invasion 1.5-2.5hr,H4,mCherry+/GFP+,YL2-A,BL1-A,1,0.010,1.408
Invasion 1.5-2.5hr,H4,mCherry-/GFP-,YL2-A,BL1-A,11,0.110,15.493
Invasion 1.5-2.5hr,H4,mCherry+/GFP-,YL2-A,BL1-A,50,0.500,70.423
Invasion 1.5-2.5hr,H4,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,H4,R1,YL2-A,BL1-A,71,0.710,0.710
Invasion 1.5-2.5hr,H4,R2,BL1-A,YL2-A,18,0.180,94.737
Invasion 1.5-2.5hr,H4,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 1.5-2.5hr,H4,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,H4,mCh+,BL1-A,YL2-A,19,0.190,0.190
Invasion 1.5-2.5hr,H4,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,H4,R2,YL2-A,,18,0.180,0.180
Invasion 1.5-2.5hr,H4,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,H4,R3,BL1-A,,7,0.070,0.070
Invasion 1.5-2.5hr,H4,R3,BL1-A,YL2-A,7,0.070,77.778
Invasion 1.5-2.5hr,H4,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,H4,GFP+,BL1-A,YL2-A,9,0.090,0.090
Invasion 1.5-2.5hr,H4,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,H4,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 1.5-2.5hr,H4,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,H4,R1,FSC-A,FSC-H,71,0.710,0.710
Invasion 1.5-2.5hr,H4,LG1,,,19,0.190,0.190
Invasion 1.5-2.5hr,H5,GFP+,BL1-A,,50,0.500,45.455
Invasion 1.5-2.5hr,H5,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,H5,R1,BL1-A,,110,1.100,1.100
Invasion 1.5-2.5hr,H5,mCh+,YL2-A,,7,0.070,6.364
Invasion 1.5-2.5hr,H5,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,H5,R1,YL2-A,,110,1.100,1.100
Invasion 1.5-2.5hr,H5,R1,FSC-H,SSC-H,110,1.100,1.100
Invasion 1.5-2.5hr,H5,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,H5,mCherry-/GFP+,YL2-A,BL1-A,54,0.540,49.091
Invasion 1.5-2.5hr,H5,mCherry+/GFP+,YL2-A,BL1-A,1,0.010,0.909
Invasion 1.5-2.5hr,H5,mCherry-/GFP-,YL2-A,BL1-A,27,0.270,24.545
Invasion 1.5-2.5hr,H5,mCherry+/GFP-,YL2-A,BL1-A,28,0.280,25.455
Invasion 1.5-2.5hr,H5,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 1.5-2.5hr,H5,R1,YL2-A,BL1-A,110,1.100,1.100
Invasion 1.5-2.5hr,H5,R2,BL1-A,YL2-A,7,0.070,100.000
Invasion 1.5-2.5hr,H5,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 1.5-2.5hr,H5,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,H5,mCh+,BL1-A,YL2-A,7,0.070,0.070
Invasion 1.5-2.5hr,H5,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,H5,R2,YL2-A,,7,0.070,0.070
Invasion 1.5-2.5hr,H5,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,H5,R3,BL1-A,,44,0.440,0.440
Invasion 1.5-2.5hr,H5,R3,BL1-A,YL2-A,44,0.440,88.000
Invasion 1.5-2.5hr,H5,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 1.5-2.5hr,H5,GFP+,BL1-A,YL2-A,50,0.500,0.500
Invasion 1.5-2.5hr,H5,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 1.5-2.5hr,H5,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 1.5-2.5hr,H5,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 1.5-2.5hr,H5,R1,FSC-A,FSC-H,110,1.100,1.100
Invasion 1.5-2.5hr,H5,LG1,,,7,0.070,0.070
Invasion 1.5-2.5hr,H6,GFP+,BL1-A,,63,0.630,47.015
Invasion 1.5-2.5hr,H6,All Events,BL1-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,H6,R1,BL1-A,,134,1.340,1.340
Invasion 1.5-2.5hr,H6,mCh+,YL2-A,,18,0.180,13.433
Invasion 1.5-2.5hr,H6,All Events,YL2-A,,10000,100.000,100.000
Invasion 1.5-2.5hr,H6,R1,YL2-A,,134,1.340,1.340
