Plate,Sample,Gate,X Parameter,Y Parameter,Count,%Total,%Gated
Invasion 3-4hrs,F9,mCh+,YL2-A,,279,2.790,10.295
Invasion 3-4hrs,F9,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F9,R1,YL2-A,,2710,27.100,27.100
Invasion 3-4hrs,F9,R1,FSC-H,SSC-H,2710,27.100,27.100
Invasion 3-4hrs,F9,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,F9,mCherry-/GFP+,YL2-A,BL1-A,1627,16.270,60.037
Invasion 3-4hrs,F9,mCherry+/GFP+,YL2-A,BL1-A,77,0.770,2.841
Invasion 3-4hrs,F9,mCherry-/GFP-,YL2-A,BL1-A,241,2.410,8.893
Invasion 3-4hrs,F9,mCherry+/GFP-,YL2-A,BL1-A,765,7.650,28.229
Invasion 3-4hrs,F9,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,F9,R1,YL2-A,BL1-A,2710,27.100,27.100
Invasion 3-4hrs,F9,R2,BL1-A,YL2-A,228,2.280,81.720
Invasion 3-4hrs,F9,R4,BL1-A,YL2-A,36,0.360,12.903
Invasion 3-4hrs,F9,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F9,mCh+,BL1-A,YL2-A,279,2.790,2.790
Invasion 3-4hrs,F9,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F9,R2,YL2-A,,228,2.280,2.280
Invasion 3-4hrs,F9,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F9,R3,BL1-A,,1310,13.100,13.100
Invasion 3-4hrs,F9,R3,BL1-A,YL2-A,1310,13.100,81.518
Invasion 3-4hrs,F9,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F9,GFP+,BL1-A,YL2-A,1607,16.070,16.070
Invasion 3-4hrs,F9,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,F9,R4,FSC-A,SSC-A,36,0.360,0.360
Invasion 3-4hrs,F9,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,F9,R1,FSC-A,FSC-H,2710,27.100,27.100
Invasion 3-4hrs,F9,LG1,,,279,2.790,2.790
Invasion 3-4hrs,F10,GFP+,BL1-A,,4098,40.980,80.797
Invasion 3-4hrs,F10,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F10,R1,BL1-A,,5072,50.720,50.720
Invasion 3-4hrs,F10,mCh+,YL2-A,,160,1.600,3.155
Invasion 3-4hrs,F10,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F10,R1,YL2-A,,5072,50.720,50.720
Invasion 3-4hrs,F10,R1,FSC-H,SSC-H,5072,50.720,50.720
Invasion 3-4hrs,F10,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,F10,mCherry-/GFP+,YL2-A,BL1-A,4133,41.330,81.487
Invasion 3-4hrs,F10,mCherry+/GFP+,YL2-A,BL1-A,57,0.570,1.124
Invasion 3-4hrs,F10,mCherry-/GFP-,YL2-A,BL1-A,479,4.790,9.444
Invasion 3-4hrs,F10,mCherry+/GFP-,YL2-A,BL1-A,403,4.030,7.946
Invasion 3-4hrs,F10,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,F10,R1,YL2-A,BL1-A,5072,50.720,50.720
Invasion 3-4hrs,F10,R2,BL1-A,YL2-A,101,1.010,63.125
Invasion 3-4hrs,F10,R4,BL1-A,YL2-A,26,0.260,16.250
Invasion 3-4hrs,F10,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F10,mCh+,BL1-A,YL2-A,160,1.600,1.600
Invasion 3-4hrs,F10,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F10,R2,YL2-A,,101,1.010,1.010
Invasion 3-4hrs,F10,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F10,R3,BL1-A,,3428,34.280,34.280
Invasion 3-4hrs,F10,R3,BL1-A,YL2-A,3428,34.280,83.651
Invasion 3-4hrs,F10,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F10,GFP+,BL1-A,YL2-A,4098,40.980,40.980
Invasion 3-4hrs,F10,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,F10,R4,FSC-A,SSC-A,26,0.260,0.260
Invasion 3-4hrs,F10,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,F10,R1,FSC-A,FSC-H,5072,50.720,50.720
Invasion 3-4hrs,F10,LG1,,,160,1.600,1.600
Invasion 3-4hrs,F11,GFP+,BL1-A,,3662,36.620,58.007
Invasion 3-4hrs,F11,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F11,R1,BL1-A,,6313,63.130,63.130
Invasion 3-4hrs,F11,mCh+,YL2-A,,620,6.200,9.821
Invasion 3-4hrs,F11,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F11,R1,YL2-A,,6313,63.130,63.130
Invasion 3-4hrs,F11,R1,FSC-H,SSC-H,6313,63.130,63.130
Invasion 3-4hrs,F11,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,F11,mCherry-/GFP+,YL2-A,BL1-A,3502,35.020,55.473
Invasion 3-4hrs,F11,mCherry+/GFP+,YL2-A,BL1-A,243,2.430,3.849
Invasion 3-4hrs,F11,mCherry-/GFP-,YL2-A,BL1-A,491,4.910,7.778
Invasion 3-4hrs,F11,mCherry+/GFP-,YL2-A,BL1-A,2077,20.770,32.900
Invasion 3-4hrs,F11,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,F11,R1,YL2-A,BL1-A,6313,63.130,63.130
Invasion 3-4hrs,F11,R2,BL1-A,YL2-A,422,4.220,68.065
Invasion 3-4hrs,F11,R4,BL1-A,YL2-A,102,1.020,16.452
Invasion 3-4hrs,F11,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F11,mCh+,BL1-A,YL2-A,620,6.200,6.200
Invasion 3-4hrs,F11,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F11,R2,YL2-A,,422,4.220,4.220
Invasion 3-4hrs,F11,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F11,R3,BL1-A,,2938,29.380,29.380
Invasion 3-4hrs,F11,R3,BL1-A,YL2-A,2938,29.380,80.229
Invasion 3-4hrs,F11,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F11,GFP+,BL1-A,YL2-A,3662,36.620,36.620
Invasion 3-4hrs,F11,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,F11,R4,FSC-A,SSC-A,102,1.020,1.020
Invasion 3-4hrs,F11,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,F11,R1,FSC-A,FSC-H,6313,63.130,63.130
Invasion 3-4hrs,F11,LG1,,,620,6.200,6.200
Invasion 3-4hrs,F12,GFP+,BL1-A,,1303,13.030,20.324
Invasion 3-4hrs,F12,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F12,R1,BL1-A,,6411,64.110,64.110
Invasion 3-4hrs,F12,mCh+,YL2-A,,2246,22.460,35.034
Invasion 3-4hrs,F12,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F12,R1,YL2-A,,6411,64.110,64.110
Invasion 3-4hrs,F12,R1,FSC-H,SSC-H,6411,64.110,64.110
Invasion 3-4hrs,F12,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,F12,mCherry-/GFP+,YL2-A,BL1-A,1154,11.540,18.000
Invasion 3-4hrs,F12,mCherry+/GFP+,YL2-A,BL1-A,176,1.760,2.745
Invasion 3-4hrs,F12,mCherry-/GFP-,YL2-A,BL1-A,254,2.540,3.962
Invasion 3-4hrs,F12,mCherry+/GFP-,YL2-A,BL1-A,4827,48.270,75.292
Invasion 3-4hrs,F12,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,F12,R1,YL2-A,BL1-A,6411,64.110,64.110
Invasion 3-4hrs,F12,R2,BL1-A,YL2-A,1952,19.520,86.910
Invasion 3-4hrs,F12,R4,BL1-A,YL2-A,100,1.000,4.452
Invasion 3-4hrs,F12,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F12,mCh+,BL1-A,YL2-A,2246,22.460,22.460
Invasion 3-4hrs,F12,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,F12,R2,YL2-A,,1952,19.520,19.520
Invasion 3-4hrs,F12,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,F12,R3,BL1-A,,976,9.760,9.760
Invasion 3-4hrs,F12,R3,BL1-A,YL2-A,976,9.760,74.904
Invasion 3-4hrs,F12,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,F12,GFP+,BL1-A,YL2-A,1303,13.030,13.030
Invasion 3-4hrs,F12,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,F12,R4,FSC-A,SSC-A,100,1.000,1.000
Invasion 3-4hrs,F12,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,F12,R1,FSC-A,FSC-H,6411,64.110,64.110
Invasion 3-4hrs,F12,LG1,,,2246,22.460,22.460
Invasion 3-4hrs,G2,GFP+,BL1-A,,21,0.210,37.500
Invasion 3-4hrs,G2,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,G2,R1,BL1-A,,56,0.560,0.560
Invasion 3-4hrs,G2,mCh+,YL2-A,,9,0.090,16.071
Invasion 3-4hrs,G2,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,G2,R1,YL2-A,,56,0.560,0.560
Invasion 3-4hrs,G2,R1,FSC-H,SSC-H,56,0.560,0.560
Invasion 3-4hrs,G2,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,G2,mCherry-/GFP+,YL2-A,BL1-A,23,0.230,41.071
Invasion 3-4hrs,G2,mCherry+/GFP+,YL2-A,BL1-A,0,0.000,0.000
Invasion 3-4hrs,G2,mCherry-/GFP-,YL2-A,BL1-A,14,0.140,25.000
Invasion 3-4hrs,G2,mCherry+/GFP-,YL2-A,BL1-A,19,0.190,33.929
Invasion 3-4hrs,G2,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,G2,R1,YL2-A,BL1-A,56,0.560,0.560
Invasion 3-4hrs,G2,R2,BL1-A,YL2-A,9,0.090,100.000
Invasion 3-4hrs,G2,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 3-4hrs,G2,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,G2,mCh+,BL1-A,YL2-A,9,0.090,0.090
Invasion 3-4hrs,G2,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,G2,R2,YL2-A,,9,0.090,0.090
Invasion 3-4hrs,G2,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,G2,R3,BL1-A,,18,0.180,0.180
Invasion 3-4hrs,G2,R3,BL1-A,YL2-A,18,0.180,85.714
Invasion 3-4hrs,G2,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,G2,GFP+,BL1-A,YL2-A,21,0.210,0.210
Invasion 3-4hrs,G2,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,G2,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 3-4hrs,G2,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,G2,R1,FSC-A,FSC-H,56,0.560,0.560
Invasion 3-4hrs,G2,LG1,,,9,0.090,0.090
Invasion 3-4hrs,G3,GFP+,BL1-A,,69,0.690,39.205
Invasion 3-4hrs,G3,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,G3,R1,BL1-A,,176,1.760,1.760
Invasion 3-4hrs,G3,mCh+,YL2-A,,15,0.150,8.523
Invasion 3-4hrs,G3,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,G3,R1,YL2-A,,176,1.760,1.760
Invasion 3-4hrs,G3,R1,FSC-H,SSC-H,176,1.760,1.760
Invasion 3-4hrs,G3,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,G3,mCherry-/GFP+,YL2-A,BL1-A,71,0.710,40.341
Invasion 3-4hrs,G3,mCherry+/GFP+,YL2-A,BL1-A,1,0.010,0.568
Invasion 3-4hrs,G3,mCherry-/GFP-,YL2-A,BL1-A,57,0.570,32.386
Invasion 3-4hrs,G3,mCherry+/GFP-,YL2-A,BL1-A,47,0.470,26.705
Invasion 3-4hrs,G3,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,G3,R1,YL2-A,BL1-A,176,1.760,1.760
Invasion 3-4hrs,G3,R2,BL1-A,YL2-A,14,0.140,93.333
Invasion 3-4hrs,G3,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 3-4hrs,G3,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,G3,mCh+,BL1-A,YL2-A,15,0.150,0.150
Invasion 3-4hrs,G3,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,G3,R2,YL2-A,,14,0.140,0.140
Invasion 3-4hrs,G3,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,G3,R3,BL1-A,,49,0.490,0.490
Invasion 3-4hrs,G3,R3,BL1-A,YL2-A,49,0.490,71.014
Invasion 3-4hrs,G3,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,G3,GFP+,BL1-A,YL2-A,69,0.690,0.690
Invasion 3-4hrs,G3,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,G3,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 3-4hrs,G3,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,G3,R1,FSC-A,FSC-H,176,1.760,1.760
Invasion 3-4hrs,G3,LG1,,,15,0.150,0.150
Invasion 3-4hrs,G4,GFP+,BL1-A,,28,0.280,9.929
Invasion 3-4hrs,G4,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,G4,R1,BL1-A,,282,2.820,2.820
Invasion 3-4hrs,G4,mCh+,YL2-A,,36,0.360,12.766
Invasion 3-4hrs,G4,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,G4,R1,YL2-A,,282,2.820,2.820
Invasion 3-4hrs,G4,R1,FSC-H,SSC-H,282,2.820,2.820
Invasion 3-4hrs,G4,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,G4,mCherry-/GFP+,YL2-A,BL1-A,28,0.280,9.929
Invasion 3-4hrs,G4,mCherry+/GFP+,YL2-A,BL1-A,1,0.010,0.355
Invasion 3-4hrs,G4,mCherry-/GFP-,YL2-A,BL1-A,62,0.620,21.986
Invasion 3-4hrs,G4,mCherry+/GFP-,YL2-A,BL1-A,191,1.910,67.730
Invasion 3-4hrs,G4,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,G4,R1,YL2-A,BL1-A,282,2.820,2.820
Invasion 3-4hrs,G4,R2,BL1-A,YL2-A,34,0.340,94.444
Invasion 3-4hrs,G4,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 3-4hrs,G4,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,G4,mCh+,BL1-A,YL2-A,36,0.360,0.360
Invasion 3-4hrs,G4,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,G4,R2,YL2-A,,34,0.340,0.340
Invasion 3-4hrs,G4,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,G4,R3,BL1-A,,18,0.180,0.180
Invasion 3-4hrs,G4,R3,BL1-A,YL2-A,18,0.180,64.286
Invasion 3-4hrs,G4,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,G4,GFP+,BL1-A,YL2-A,28,0.280,0.280
Invasion 3-4hrs,G4,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,G4,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 3-4hrs,G4,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,G4,R1,FSC-A,FSC-H,282,2.820,2.820
Invasion 3-4hrs,G4,LG1,,,36,0.360,0.360
Invasion 3-4hrs,G5,GFP+,BL1-A,,51,0.510,41.463
Invasion 3-4hrs,G5,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,G5,R1,BL1-A,,123,1.230,1.230
Invasion 3-4hrs,G5,mCh+,YL2-A,,16,0.160,13.008
Invasion 3-4hrs,G5,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,G5,R1,YL2-A,,123,1.230,1.230
Invasion 3-4hrs,G5,R1,FSC-H,SSC-H,123,1.230,1.230
Invasion 3-4hrs,G5,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,G5,mCherry-/GFP+,YL2-A,BL1-A,53,0.530,43.089
Invasion 3-4hrs,G5,mCherry+/GFP+,YL2-A,BL1-A,0,0.000,0.000
Invasion 3-4hrs,G5,mCherry-/GFP-,YL2-A,BL1-A,19,0.190,15.447
Invasion 3-4hrs,G5,mCherry+/GFP-,YL2-A,BL1-A,51,0.510,41.463
Invasion 3-4hrs,G5,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,G5,R1,YL2-A,BL1-A,123,1.230,1.230
Invasion 3-4hrs,G5,R2,BL1-A,YL2-A,14,0.140,87.500
Invasion 3-4hrs,G5,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 3-4hrs,G5,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,G5,mCh+,BL1-A,YL2-A,16,0.160,0.160
Invasion 3-4hrs,G5,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,G5,R2,YL2-A,,14,0.140,0.140
Invasion 3-4hrs,G5,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,G5,R3,BL1-A,,41,0.410,0.410
Invasion 3-4hrs,G5,R3,BL1-A,YL2-A,41,0.410,80.392
Invasion 3-4hrs,G5,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,G5,GFP+,BL1-A,YL2-A,51,0.510,0.510
Invasion 3-4hrs,G5,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,G5,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 3-4hrs,G5,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,G5,R1,FSC-A,FSC-H,123,1.230,1.230
Invasion 3-4hrs,G5,LG1,,,16,0.160,0.160
Invasion 3-4hrs,G6,GFP+,BL1-A,,83,0.830,45.856
Invasion 3-4hrs,G6,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,G6,R1,BL1-A,,181,1.810,1.810
Invasion 3-4hrs,G6,mCh+,YL2-A,,16,0.160,8.840
Invasion 3-4hrs,G6,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,G6,R1,YL2-A,,181,1.810,1.810
Invasion 3-4hrs,G6,R1,FSC-H,SSC-H,181,1.810,1.810
Invasion 3-4hrs,G6,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,G6,mCherry-/GFP+,YL2-A,BL1-A,87,0.870,48.066
Invasion 3-4hrs,G6,mCherry+/GFP+,YL2-A,BL1-A,2,0.020,1.105
Invasion 3-4hrs,G6,mCherry-/GFP-,YL2-A,BL1-A,54,0.540,29.834
Invasion 3-4hrs,G6,mCherry+/GFP-,YL2-A,BL1-A,38,0.380,20.994
Invasion 3-4hrs,G6,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,G6,R1,YL2-A,BL1-A,181,1.810,1.810
Invasion 3-4hrs,G6,R2,BL1-A,YL2-A,13,0.130,81.250
Invasion 3-4hrs,G6,R4,BL1-A,YL2-A,1,0.010,6.250
Invasion 3-4hrs,G6,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,G6,mCh+,BL1-A,YL2-A,16,0.160,0.160
Invasion 3-4hrs,G6,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,G6,R2,YL2-A,,13,0.130,0.130
Invasion 3-4hrs,G6,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,G6,R3,BL1-A,,64,0.640,0.640
Invasion 3-4hrs,G6,R3,BL1-A,YL2-A,64,0.640,77.108
Invasion 3-4hrs,G6,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,G6,GFP+,BL1-A,YL2-A,83,0.830,0.830
Invasion 3-4hrs,G6,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,G6,R4,FSC-A,SSC-A,1,0.010,0.010
Invasion 3-4hrs,G6,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,G6,R1,FSC-A,FSC-H,181,1.810,1.810
Invasion 3-4hrs,G6,LG1,,,16,0.160,0.160
Invasion 3-4hrs,G7,GFP+,BL1-A,,62,0.620,51.240
Invasion 3-4hrs,G7,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,G7,R1,BL1-A,,121,1.210,1.210
Invasion 3-4hrs,G7,mCh+,YL2-A,,7,0.070,5.785
Invasion 3-4hrs,G7,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,G7,R1,YL2-A,,121,1.210,1.210
Invasion 3-4hrs,G7,R1,FSC-H,SSC-H,121,1.210,1.210
Invasion 3-4hrs,G7,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,G7,mCherry-/GFP+,YL2-A,BL1-A,62,0.620,51.240
Invasion 3-4hrs,G7,mCherry+/GFP+,YL2-A,BL1-A,1,0.010,0.826
Invasion 3-4hrs,G7,mCherry-/GFP-,YL2-A,BL1-A,34,0.340,28.099
Invasion 3-4hrs,G7,mCherry+/GFP-,YL2-A,BL1-A,24,0.240,19.835
Invasion 3-4hrs,G7,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,G7,R1,YL2-A,BL1-A,121,1.210,1.210
Invasion 3-4hrs,G7,R2,BL1-A,YL2-A,5,0.050,71.429
Invasion 3-4hrs,G7,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 3-4hrs,G7,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,G7,mCh+,BL1-A,YL2-A,7,0.070,0.070
Invasion 3-4hrs,G7,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,G7,R2,YL2-A,,5,0.050,0.050
Invasion 3-4hrs,G7,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,G7,R3,BL1-A,,55,0.550,0.550
Invasion 3-4hrs,G7,R3,BL1-A,YL2-A,55,0.550,88.710
Invasion 3-4hrs,G7,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,G7,GFP+,BL1-A,YL2-A,62,0.620,0.620
Invasion 3-4hrs,G7,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,G7,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 3-4hrs,G7,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,G7,R1,FSC-A,FSC-H,121,1.210,1.210
Invasion 3-4hrs,G7,LG1,,,7,0.070,0.070
Invasion 3-4hrs,G8,GFP+,BL1-A,,28,0.280,18.543
Invasion 3-4hrs,G8,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,G8,R1,BL1-A,,151,1.510,1.510
Invasion 3-4hrs,G8,mCh+,YL2-A,,32,0.320,21.192
Invasion 3-4hrs,G8,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,G8,R1,YL2-A,,151,1.510,1.510
Invasion 3-4hrs,G8,R1,FSC-H,SSC-H,151,1.510,1.510
Invasion 3-4hrs,G8,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,G8,mCherry-/GFP+,YL2-A,BL1-A,29,0.290,19.205
Invasion 3-4hrs,G8,mCherry+/GFP+,YL2-A,BL1-A,1,0.010,0.662
Invasion 3-4hrs,G8,mCherry-/GFP-,YL2-A,BL1-A,22,0.220,14.570
Invasion 3-4hrs,G8,mCherry+/GFP-,YL2-A,BL1-A,99,0.990,65.563
Invasion 3-4hrs,G8,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,G8,R1,YL2-A,BL1-A,151,1.510,1.510
Invasion 3-4hrs,G8,R2,BL1-A,YL2-A,30,0.300,93.750
Invasion 3-4hrs,G8,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 3-4hrs,G8,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,G8,mCh+,BL1-A,YL2-A,32,0.320,0.320
Invasion 3-4hrs,G8,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,G8,R2,YL2-A,,30,0.300,0.300
Invasion 3-4hrs,G8,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,G8,R3,BL1-A,,23,0.230,0.230
Invasion 3-4hrs,G8,R3,BL1-A,YL2-A,23,0.230,82.143
Invasion 3-4hrs,G8,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,G8,GFP+,BL1-A,YL2-A,28,0.280,0.280
Invasion 3-4hrs,G8,All Events,FSC-A,SSC-A,10000,100.000,100.000
Invasion 3-4hrs,G8,R4,FSC-A,SSC-A,0,0.000,0.000
Invasion 3-4hrs,G8,All Events,FSC-A,FSC-H,10000,100.000,100.000
Invasion 3-4hrs,G8,R1,FSC-A,FSC-H,151,1.510,1.510
Invasion 3-4hrs,G8,LG1,,,32,0.320,0.320
Invasion 3-4hrs,G9,GFP+,BL1-A,,26,0.260,37.681
Invasion 3-4hrs,G9,All Events,BL1-A,,10000,100.000,100.000
Invasion 3-4hrs,G9,R1,BL1-A,,69,0.690,0.690
Invasion 3-4hrs,G9,mCh+,YL2-A,,7,0.070,10.145
Invasion 3-4hrs,G9,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,G9,R1,YL2-A,,69,0.690,0.690
Invasion 3-4hrs,G9,R1,FSC-H,SSC-H,69,0.690,0.690
Invasion 3-4hrs,G9,All Events,FSC-H,SSC-H,10000,100.000,100.000
Invasion 3-4hrs,G9,mCherry-/GFP+,YL2-A,BL1-A,27,0.270,39.130
Invasion 3-4hrs,G9,mCherry+/GFP+,YL2-A,BL1-A,1,0.010,1.449
Invasion 3-4hrs,G9,mCherry-/GFP-,YL2-A,BL1-A,18,0.180,26.087
Invasion 3-4hrs,G9,mCherry+/GFP-,YL2-A,BL1-A,23,0.230,33.333
Invasion 3-4hrs,G9,All Events,YL2-A,BL1-A,10000,100.000,100.000
Invasion 3-4hrs,G9,R1,YL2-A,BL1-A,69,0.690,0.690
Invasion 3-4hrs,G9,R2,BL1-A,YL2-A,6,0.060,85.714
Invasion 3-4hrs,G9,R4,BL1-A,YL2-A,0,0.000,0.000
Invasion 3-4hrs,G9,All Events,BL1-A,YL2-A,10000,100.000,100.000
Invasion 3-4hrs,G9,mCh+,BL1-A,YL2-A,7,0.070,0.070
Invasion 3-4hrs,G9,All Events,YL2-A,,10000,100.000,100.000
Invasion 3-4hrs,G9,R2,YL2-A,,6,0.060,0.060
